Tenant,Sale Location,,,,,,,,,,,,,,,,,,,Location Segment,Market,,,,,,,,,,,,,,,,,,,
GWMC,WD156001,,,,,,,,,,,,,,,,,,,WD156001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156002,,,,,,,,,,,,,,,,,,,WD156002,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156003,,,,,,,,,,,,,,,,,,,WD156003,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156004,,,,,,,,,,,,,,,,,,,WD156004,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156005,,,,,,,,,,,,,,,,,,,WD156005,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156006,,,,,,,,,,,,,,,,,,,WD156006,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156007,,,,,,,,,,,,,,,,,,,WD156007,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156008,,,,,,,,,,,,,,,,,,,WD156008,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156010,,,,,,,,,,,,,,,,,,,WD156010,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156011,,,,,,,,,,,,,,,,,,,WD156011,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176001,,,,,,,,,,,,,,,,,,,WD176001,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176002,,,,,,,,,,,,,,,,,,,WD176002,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176003,,,,,,,,,,,,,,,,,,,WD176003,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176004,,,,,,,,,,,,,,,,,,,WD176004,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176005,,,,,,,,,,,,,,,,,,,WD176005,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176006,,,,,,,,,,,,,,,,,,,WD176006,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176007,,,,,,,,,,,,,,,,,,,WD176007,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176202,,,,,,,,,,,,,,,,,,,WD176202,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176203,,,,,,,,,,,,,,,,,,,WD176203,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176303,,,,,,,,,,,,,,,,,,,WD176303,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176304,,,,,,,,,,,,,,,,,,,WD176304,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176305,,,,,,,,,,,,,,,,,,,WD176305,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176306,,,,,,,,,,,,,,,,,,,WD176306,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176307,,,,,,,,,,,,,,,,,,,WD176307,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD176308,,,,,,,,,,,,,,,,,,,WD176308,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,WD176309,,,,,,,,,,,,,,,,,,,WD176309,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,WD184301,,,,,,,,,,,,,,,,,,,WD184301,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184302,,,,,,,,,,,,,,,,,,,WD184302,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184303,,,,,,,,,,,,,,,,,,,WD184303,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184304,,,,,,,,,,,,,,,,,,,WD184304,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184306,,,,,,,,,,,,,,,,,,,WD184306,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184401,,,,,,,,,,,,,,,,,,,WD184401,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184403,,,,,,,,,,,,,,,,,,,WD184403,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184405,,,,,,,,,,,,,,,,,,,WD184405,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184408,,,,,,,,,,,,,,,,,,,WD184408,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184410,,,,,,,,,,,,,,,,,,,WD184410,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD184412,,,,,,,,,,,,,,,,,,,WD184412,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184413,,,,,,,,,,,,,,,,,,,WD184413,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184414,,,,,,,,,,,,,,,,,,,WD184414,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184415,,,,,,,,,,,,,,,,,,,WD184415,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184416,,,,,,,,,,,,,,,,,,,WD184416,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD184417,,,,,,,,,,,,,,,,,,,WD184417,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184418,,,,,,,,,,,,,,,,,,,WD184418,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD184419,,,,,,,,,,,,,,,,,,,WD184419,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD184501,,,,,,,,,,,,,,,,,,,WD184501,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD184701,,,,,,,,,,,,,,,,,,,WD184701,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184702,,,,,,,,,,,,,,,,,,,WD184702,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184703,,,,,,,,,,,,,,,,,,,WD184703,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184704,,,,,,,,,,,,,,,,,,,WD184704,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184705,,,,,,,,,,,,,,,,,,,WD184705,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184707,,,,,,,,,,,,,,,,,,,WD184707,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD184708,,,,,,,,,,,,,,,,,,,WD184708,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,WD184709,,,,,,,,,,,,,,,,,,,WD184709,Kingston,,,,,,,,,,,,,,,,,,,
GWMC,WD192801,,,,,,,,,,,,,,,,,,,WD192801,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD192802,,,,,,,,,,,,,,,,,,,WD192802,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201101,,,,,,,,,,,,,,,,,,,WD201101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201103,,,,,,,,,,,,,,,,,,,WD201103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201104,,,,,,,,,,,,,,,,,,,WD201104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201105,,,,,,,,,,,,,,,,,,,WD201105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201106,,,,,,,,,,,,,,,,,,,WD201106,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201107,,,,,,,,,,,,,,,,,,,WD201107,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201109,,,,,,,,,,,,,,,,,,,WD201109,London,,,,,,,,,,,,,,,,,,,
GWMC,WD201111,,,,,,,,,,,,,,,,,,,WD201111,London,,,,,,,,,,,,,,,,,,,
GWMC,WD201112,,,,,,,,,,,,,,,,,,,WD201112,London,,,,,,,,,,,,,,,,,,,
GWMC,WD201114,,,,,,,,,,,,,,,,,,,WD201114,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201115,,,,,,,,,,,,,,,,,,,WD201115,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201116,,,,,,,,,,,,,,,,,,,WD201116,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201117,,,,,,,,,,,,,,,,,,,WD201117,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209002,,,,,,,,,,,,,,,,,,,WD209002,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209004,,,,,,,,,,,,,,,,,,,WD209004,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209006,,,,,,,,,,,,,,,,,,,WD209006,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD210201,,,,,,,,,,,,,,,,,,,WD210201,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD210203,,,,,,,,,,,,,,,,,,,WD210203,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD217001,,,,,,,,,,,,,,,,,,,WD217001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD217002,,,,,,,,,,,,,,,,,,,WD217002,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD217003,,,,,,,,,,,,,,,,,,,WD217003,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD217004,,,,,,,,,,,,,,,,,,,WD217004,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD217005,,,,,,,,,,,,,,,,,,,WD217005,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD219301,,,,,,,,,,,,,,,,,,,WD219301,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD219302,,,,,,,,,,,,,,,,,,,WD219302,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD227301,,,,,,,,,,,,,,,,,,,WD227301,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227302,,,,,,,,,,,,,,,,,,,WD227302,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227303,,,,,,,,,,,,,,,,,,,WD227303,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227304,,,,,,,,,,,,,,,,,,,WD227304,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227305,,,,,,,,,,,,,,,,,,,WD227305,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227306,,,,,,,,,,,,,,,,,,,WD227306,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227307,,,,,,,,,,,,,,,,,,,WD227307,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227308,,,,,,,,,,,,,,,,,,,WD227308,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227309,,,,,,,,,,,,,,,,,,,WD227309,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227901,,,,,,,,,,,,,,,,,,,WD227901,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227902,,,,,,,,,,,,,,,,,,,WD227902,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227903,,,,,,,,,,,,,,,,,,,WD227903,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227904,,,,,,,,,,,,,,,,,,,WD227904,Waterloo,,,,,,,,,,,,,,,,,,,
GWMC,WD227905,,,,,,,,,,,,,,,,,,,WD227905,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD227906,,,,,,,,,,,,,,,,,,,WD227906,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD227907,,,,,,,,,,,,,,,,,,,WD227907,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD233801,,,,,,,,,,,,,,,,,,,WD233801,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD233803,,,,,,,,,,,,,,,,,,,WD233803,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD234101,,,,,,,,,,,,,,,,,,,WD234101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD234102,,,,,,,,,,,,,,,,,,,WD234102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD234103,,,,,,,,,,,,,,,,,,,WD234103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD234602,,,,,,,,,,,,,,,,,,,WD234602,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD235401,,,,,,,,,,,,,,,,,,,WD235401,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD235402,,,,,,,,,,,,,,,,,,,WD235402,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD235405,,,,,,,,,,,,,,,,,,,WD235405,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD235406,,,,,,,,,,,,,,,,,,,WD235406,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD235407,,,,,,,,,,,,,,,,,,,WD235407,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD245101,,,,,,,,,,,,,,,,,,,WD245101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD245102,,,,,,,,,,,,,,,,,,,WD245102,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD245103,,,,,,,,,,,,,,,,,,,WD245103,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD245104,,,,,,,,,,,,,,,,,,,WD245104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD245105,,,,,,,,,,,,,,,,,,,WD245105,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD255101,,,,,,,,,,,,,,,,,,,WD255101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD255102,,,,,,,,,,,,,,,,,,,WD255102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD255103,,,,,,,,,,,,,,,,,,,WD255103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD255104,,,,,,,,,,,,,,,,,,,WD255104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD255105,,,,,,,,,,,,,,,,,,,WD255105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD257101,,,,,,,,,,,,,,,,,,,WD257101,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD261102,,,,,,,,,,,,,,,,,,,WD261102,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD273101,,,,,,,,,,,,,,,,,,,WD273101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD273201,,,,,,,,,,,,,,,,,,,WD273201,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD273301,,,,,,,,,,,,,,,,,,,WD273301,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD273302,,,,,,,,,,,,,,,,,,,WD273302,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD275101,,,,,,,,,,,,,,,,,,,WD275101,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD275201,,,,,,,,,,,,,,,,,,,WD275201,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD275202,,,,,,,,,,,,,,,,,,,WD275202,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD285101,,,,,,,,,,,,,,,,,,,WD285101,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD285102,,,,,,,,,,,,,,,,,,,WD285102,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD285103,,,,,,,,,,,,,,,,,,,WD285103,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD285104,,,,,,,,,,,,,,,,,,,WD285104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD285105,,,,,,,,,,,,,,,,,,,WD285105,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD295101,,,,,,,,,,,,,,,,,,,WD295101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295102,,,,,,,,,,,,,,,,,,,WD295102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295103,,,,,,,,,,,,,,,,,,,WD295103,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD295105,,,,,,,,,,,,,,,,,,,WD295105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295107,,,,,,,,,,,,,,,,,,,WD295107,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295108,,,,,,,,,,,,,,,,,,,WD295108,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD299102,,,,,,,,,,,,,,,,,,,WD299102,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD303101,,,,,,,,,,,,,,,,,,,WD303101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD305101,,,,,,,,,,,,,,,,,,,WD305101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD305102,,,,,,,,,,,,,,,,,,,WD305102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD305103,,,,,,,,,,,,,,,,,,,WD305103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD307101,,,,,,,,,,,,,,,,,,,WD307101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD324401,,,,,,,,,,,,,,,,,,,WD324401,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD341201,,,,,,,,,,,,,,,,,,,WD341201,London,,,,,,,,,,,,,,,,,,,
GWMC,WD341202,,,,,,,,,,,,,,,,,,,WD341202,London,,,,,,,,,,,,,,,,,,,
GWMC,WD341203,,,,,,,,,,,,,,,,,,,WD341203,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD341204,,,,,,,,,,,,,,,,,,,WD341204,London,,,,,,,,,,,,,,,,,,,
GWMC,WD341205,,,,,,,,,,,,,,,,,,,WD341205,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD341206,,,,,,,,,,,,,,,,,,,WD341206,London,,,,,,,,,,,,,,,,,,,
GWMC,WD343101,,,,,,,,,,,,,,,,,,,WD343101,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD343102,,,,,,,,,,,,,,,,,,,WD343102,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD343103,,,,,,,,,,,,,,,,,,,WD343103,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD343104,,,,,,,,,,,,,,,,,,,WD343104,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WD343105,,,,,,,,,,,,,,,,,,,WD343105,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD343201,,,,,,,,,,,,,,,,,,,WD343201,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD343202,,,,,,,,,,,,,,,,,,,WD343202,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD359101,,,,,,,,,,,,,,,,,,,WD359101,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD359201,,,,,,,,,,,,,,,,,,,WD359201,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR365201,,,,,,,,,,,,,,,,,,,WR365201,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365202,,,,,,,,,,,,,,,,,,,WR365202,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365203,,,,,,,,,,,,,,,,,,,WR365203,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365204,,,,,,,,,,,,,,,,,,,WR365204,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365212,,,,,,,,,,,,,,,,,,,WR365212,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365213,,,,,,,,,,,,,,,,,,,WR365213,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD381101,,,,,,,,,,,,,,,,,,,WD381101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD389101,,,,,,,,,,,,,,,,,,,WD389101,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD389102,,,,,,,,,,,,,,,,,,,WD389102,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD391101,,,,,,,,,,,,,,,,,,,WD391101,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD397101,,,,,,,,,,,,,,,,,,,WD397101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD397102,,,,,,,,,,,,,,,,,,,WD397102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD397103,,,,,,,,,,,,,,,,,,,WD397103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD397104,,,,,,,,,,,,,,,,,,,WD397104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD397106,,,,,,,,,,,,,,,,,,,WD397106,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD401102,,,,,,,,,,,,,,,,,,,WD401102,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD401103,,,,,,,,,,,,,,,,,,,WD401103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD401104,,,,,,,,,,,,,,,,,,,WD401104,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD401105,,,,,,,,,,,,,,,,,,,WD401105,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD421101,,,,,,,,,,,,,,,,,,,WD421101,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WD421102,,,,,,,,,,,,,,,,,,,WD421102,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WD433101,,,,,,,,,,,,,,,,,,,WD433101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD433102,,,,,,,,,,,,,,,,,,,WD433102,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD433104,,,,,,,,,,,,,,,,,,,WD433104,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD433105,,,,,,,,,,,,,,,,,,,WD433105,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD467101,,,,,,,,,,,,,,,,,,,WD467101,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD467102,,,,,,,,,,,,,,,,,,,WD467102,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD473101,,,,,,,,,,,,,,,,,,,WD473101,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,Call Centre Cairo,,,,,,,,,,,,,,,,,,,CC00000,None,,,,,,,,,,,,,,,,,,,
GWMC,Call Centre Manila,,,,,,,,,,,,,,,,,,,CC00000,None,,,,,,,,,,,,,,,,,,,
GWMC,Call Centre Windsor,,,,,,,,,,,,,,,,,,,CC00000,None,,,,,,,,,,,,,,,,,,,
GWMC,WD475102,,,,,,,,,,,,,,,,,,,WD475102,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WD176310,,,,,,,,,,,,,,,,,,,WD176310,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD389103,,,,,,,,,,,,,,,,,,,WD389103,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD475101,,,,,,,,,,,,,,,,,,,WD475101,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WD497101,,,,,,,,,,,,,,,,,,,WD497101,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,WD497102,,,,,,,,,,,,,,,,,,,WD497102,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,Call Centre Mississauga,,,,,,,,,,,,,,,,,,,CC00000,None,,,,,,,,,,,,,,,,,,,
GWMC,WD509101,,,,,,,,,,,,,,,,,,,WD509101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD527101,,,,,,,,,,,,,,,,,,,WD305201,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD305201,,,,,,,,,,,,,,,,,,,WD307101,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD401106,,,,,,,,,,,,,,,,,,,WD401106,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD401107,,,,,,,,,,,,,,,,,,,WD401107,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WCRC0102,,,,,,,,,,,,,,,,,,,WCRC0102,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCVN0116,,,,,,,,,,,,,,,,,,,WCVN0116,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD495101,,,,,,,,,,,,,,,,,,,WD495101,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD295110,,,,,,,,,,,,,,,,,,,WD295110,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295111,,,,,,,,,,,,,,,,,,,WD295111,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD519101,,,,,,,,,,,,,,,,,,,WD519101,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD201110,,,,,,,,,,,,,,,,,,,WD201110,London,,,,,,,,,,,,,,,,,,,
GWMC,WD176212,,,,,,,,,,,,,,,,,,,WD176212,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD245106,,,,,,,,,,,,,,,,,,,WD245106,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD539101,,,,,,,,,,,,,,,,,,,WD519102,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WD467103,,,,,,,,,,,,,,,,,,,WD467103,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176008,,,,,,,,,,,,,,,,,,,WD176008,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR365210,,,,,,,,,,,,,,,,,,,WR365210,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCVN0117,,,,,,,,,,,,,,,,,,,WCVN0117,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD227908,,,,,,,,,,,,,,,,,,,WD227908,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227909,,,,,,,,,,,,,,,,,,,WD227909,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD295112,,,,,,,,,,,,,,,,,,,WD295112,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140022,,,,,,,,,,,,,,,,,,,WR140022,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140021,,,,,,,,,,,,,,,,,,,WR140021,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD140020,,,,,,,,,,,,,,,,,,,WD140020,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD184424,,,,,,,,,,,,,,,,,,,WD184424,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WD389104,,,,,,,,,,,,,,,,,,,WD389104,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD555101,,,,,,,,,,,,,,,,,,,WD555101,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD201121,,,,,,,,,,,,,,,,,,,WD201121,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209007,,,,,,,,,,,,,,,,,,,WD209007,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD209008,,,,,,,,,,,,,,,,,,,WD209008,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD539102,,,,,,,,,,,,,,,,,,,WD539102,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR365207,,,,,,,,,,,,,,,,,,,WR365207,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD176311,,,,,,,,,,,,,,,,,,,WD176311,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227310,,,,,,,,,,,,,,,,,,,WD227310,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227311,,,,,,,,,,,,,,,,,,,WD227311,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227312,,,,,,,,,,,,,,,,,,,WD227312,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227313,,,,,,,,,,,,,,,,,,,WD227313,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227314,,,,,,,,,,,,,,,,,,,WD227314,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD227315,,,,,,,,,,,,,,,,,,,WD227315,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD555103,,,,,,,,,,,,,,,,,,,WD555103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD475103,,,,,,,,,,,,,,,,,,,WD475103,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156013,,,,,,,,,,,,,,,,,,,WD156013,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WD156012,,,,,,,,,,,,,,,,,,,WD156012,Waterloo,,,,,,,,,,,,,,,,,,,
GWMC,WD234604,,,,,,,,,,,,,,,,,,,WD234604,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD579101,,,,,,,,,,,,,,,,,,,WD579101,Vancouver,,,,,,,,,,,,,,,,,,,
