Promo Code,,,,,,,,,,,,,,,,,,,,Type,ActionType,Start Date,End Date,Months Until Benefit,BenefitDuration,Reusable/Stackable?,Short Name,UniqueCode?,MembershipId?,BenefitType,Rep EndDate,Promo Category,Invoice Message Code,Invoice Description,,,,Measurement,Max Redemption,Description
Samsung Phone+Tablet - HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,30-10-2019 00:00:00,10-11-2019 23:59:59,1,24,No,PHONE+TABLET HWU,No,No,Service,10-11-2019 23:59:59,Marketing,Rate Plan Discount Promo,Get $15/month x 24 months off Promo Tablet 15 plan; credits start on 2nd bill,,,,AMOUNT,15,Get $15/month x 24 months off Promo Tablet 15 plan; credits start on 2nd bill
Bonus 250MB Freedom Network Data Promo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),15-11-2019 00:00:00,16-04-2020 23:59:59,0,24,No,BONUS 250MB FREEDOM NETWORK DATA PROMO,No,No,Data Policy,01-06-2020 23:59:59,Marketing,Additional Bonus Data,Get an extra 250MB per month for 24 months of Fast LTE Freedom Network data,,,,AMOUNT,250,Get an extra 250MB per month for 24 months of Fast LTE Freedom Network data
Bonus 500MB Freedom Network Data Promo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),15-11-2019 00:00:00,10-06-2020 23:59:59,0,24,No,BONUS 500MB FREEDOM NETWORK DATA PROMO,No,No,Data Policy,01-07-2020 23:59:59,Marketing,Additional Bonus Data,Get an extra 500MB per month for 24 months of Fast LTE Freedom Network data,,,,AMOUNT,500,Get an extra 500MB per month for 24 months of Fast LTE Freedom Network data
Bring Your own Phone $480 Postpaid,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-12-2019 00:00:00,06-01-2020 23:59:59,1,24,No,BRING YOUR OWN PHONE $480 POSTPAID,No,No,Service,01-03-2020 23:59:59,Marketing,Bring Your Own Device Promo,Credit: $20 off/mo. x 24 months,,,,AMOUNT,20,Get $20/mo. off your monthly rate plan for 24 months (credits start on 2nd bill)
$10 off for data addon for 24 months,,,,,,,,,,,,,,,,,,,,Manual,N/A,21-11-2019 00:00:00,31-12-2024 23:59:59,0,24,No,$10 OFF FOR DATA ADDON FOR 24 MONTHS,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Usage and Add-on Promo,Credit: $10 off/mo. x 24 months for data addons,,,,AMOUNT,10,$10 off/mo. x 24 months on 1GB Nationwide addon
Discount: $20 Connection Fee Waiver Postpaid,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,04-06-2019 00:00:00,09-01-2024 23:59:59,0,1,No,CF20POST,No,No,Service,01-04-2024 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $20 for Connection Fee,,,,AMOUNT,20,One time fee waiver of $20 for Connection Fee
Discount: $10 Connection Fee Waiver Prepaid,,,,,,,,,,,,,,,,,,,,Auto,Connection Fee,04-11-2019 00:00:00,11-06-2020 23:59:59,0,1,No,DISCOUNT: $10 CONNECTION FEE WAIVER PREPAID,No,No,Service,06-11-2019 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $10 for Connection Fee,,,,AMOUNT,10,One time fee waiver of $10 for Connection Fee
Discount: $20 Connection Fee Digital Waiver,,,,,,,,,,,,,,,,,,,,Auto,Connection Fee,04-11-2019 00:00:00,07-06-2020 23:59:59,0,1,No,DISCOUNT: $20 CONNECTION FEE DIGITAL WAIVER,No,No,Service,06-11-2019 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $20 for Connection Fee,,,,AMOUNT,20,One time fee waiver of $20 for Connection Fee
Discount: $20 Connection Fee Waiver Prepaid,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,04-11-2019 00:00:00,07-06-2020 23:59:59,0,1,No,DISCOUNT: $20 CONNECTION FEE WAIVER PREPAID,No,No,Service,07-09-2020 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $20 for Connection Fee,,,,AMOUNT,20,One time fee waiver of $20 for Connection Fee
$50 Service Credit ($5x10 mos.) w/ HWU & $50+ MRC Upgrade,,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,26-11-2019 00:00:00,31-12-2024 23:59:59,1,10,Reusable,$50 SERVICE CREDIT ($5X10 MOS.) W/ HWU & $50+ MRC UPGRADE,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $5 off/mo. x 10 months with HWU on select devices,,,,AMOUNT,5,$5/mo. x 10 mo. with HWU (select devices) on select $50+ plans 
$100 Service Credit ($10x10 mos.) w/ HWU & $60+ MRC Upgrade,,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,26-11-2019 00:00:00,31-12-2024 23:59:59,0,10,Reusable,$100 SERVICE CREDIT ($10X10 MOS.) W/ HWU & $60+ MRC UPGRADE,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 10 months with HWU on select devices,,,,AMOUNT,10,$10 off/mo. x 10 mo. with HWU (select devices) on select $60+ plans
$150 Service Credit ($10x15 mos.) w/ HWU & $75+ MRC Upgrade,,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,26-11-2019 00:00:00,31-12-2024 23:59:59,1,15,Reusable,$150 SERVICE CREDIT ($10X15 MOS.) W/ HWU & $75+ MRC UPGRADE,No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 15 months,,,,AMOUNT,10,Get a $10/month credit for 15 months on select $75+ plans
Bring Your Own Phone $240 Postpaid,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),08-08-2019 00:00:00,08-03-2024 23:59:59,1,24,No,BRING YOUR OWN PHONE $240 POSTPAID,No,No,Service,01-06-2024 23:59:59,Marketing,Bring Your Own Phone Promo,$10/mo. off your monthly rate plan for 24 months(credits start in 2nd month),,,,AMOUNT,10,Get $10/mo. off your monthly rate plan for 24 months (credits start on 2nd bill)
Bring Your Own Phone $240 Prepaid,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),02-12-2019 00:00:00,08-03-2024 23:59:59,1,24,No,BRING YOUR OWN PHONE $240 PREPAID,No,No,Service,01-06-2024 23:59:59,Marketing,Bring Your Own Phone Promo,$10/mo. off your monthly rate plan for 24 months(credits start in 2nd month),,,,AMOUNT,10,Get $10/mo. off your monthly rate plan for 24 months(credits start on 2nd month)
FNF $15 Off Select Plans,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),03-12-2019 00:00:00,31-05-2021 23:59:59,0,999,No,FNF $15 OFF SELECT PLANS,Yes,No,Service,31-12-2022 23:59:59,Marketing,Friends & Family Promo,Get $15 off your monthly rate plan,,,,AMOUNT,15,Get $15 off your monthly rate plan (credits start on 1st bill)
Bonus 1GB Freedom Network Data Promo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),11-12-2019 00:00:00,10-06-2020 23:59:59,0,24,No,BONUS 1GB FREEDOM NETWORK DATA PROMO,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 1GB per month for 24 months of Fast LTE Freedom Network data,,,,AMOUNT,1024,Get an extra 1GB per month for 24 months of Fast LTE Freedom Network data
5G $5 off x 24mo $25+,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),10-12-2019 00:00:00,11-11-2020 23:59:59,0,24,No,5G $5 OFF X 24MO $25+,No,No,Service,11-11-2020 23:59:59,Marketing,Rate Plan Discount Promo,$5/month credit for 24 months with select phones on select monthly rate plans,,,,AMOUNT,5,$5/month credit for 24 months with select phones on select monthly rate plans
Bonus 2GB Freedom Network Data with Select Phones Promo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),17-12-2019 00:00:00,09-01-2020 23:59:59,0,999,No,BONUS 2GB FREEDOM NETWORK DATA WITH SELECT PHONES PROMO,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 2GB of Fast LTE data per mo. with select plan + phone combinations,,,,AMOUNT,2048,Get an extra 2GB of Fast LTE data per mo. with select plan + phone combinations
Bonus 2GB with Phone - HWU,,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,17-12-2019 00:00:00,09-01-2020 23:59:59,0,999,No,BONUS 2GB PHONE HWU,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 2GB of Fast LTE data per mo. with select plan + phone combinations,,,,AMOUNT,2048,Get an extra 2GB of Fast LTE data per mo. with select plan + phone combinations
Promo: $10 Connection Fee Waiver Prepaid,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,19-12-2019 00:00:00,13-04-2021 23:59:59,0,1,No,CF10PREOLD,No,No,Service,01-07-2021 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $10 for Connection Fee,,,,AMOUNT,10,One time fee waiver of $10 for Connection Fee
Lunar New Year Promotion,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),06-01-2020 00:00:00,26-01-2020 23:59:59,0,6,No,LUNAR NEW YEAR PROMOTION,No,No,Service,01-05-2020 23:59:59,Marketing,Usage and Add-on Promo,Get 200 ILD minutes to select destinations on Freedom Nationwide for 6 months,,,,AMOUNT,0,Get 200 ILD minutes to select destinations on Freedom Nationwide for 6 months
Lunar New Year Promotion - China,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),12-01-2020 00:00:00,26-01-2020 23:59:59,0,6,No,LUNAR NEW YEAR PROMOTION - CHINA,No,No,Service,01-05-2020 23:59:59,Marketing,Usage and Add-on Promo,Get 1000 ILD minutes to China on Freedom Nationwide for 6 months,,,,AMOUNT,0,Get 1000 ILD minutes to China on Freedom Nationwide for 6 months
Freedom 150 $55 Bill credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,31-12-2021 23:59:59,0,1,No,FREEDOM 150 $55 BILL CREDIT,No,No,Service,01-03-2022 23:59:59,Marketing,Rate Plan Discount Promo,Freedom 150 $55 Bill credit,,,,AMOUNT,55,Get a one-time $55 credit on Freedom 150
$150 Service Credit ($10x15 mos.) w/ AAL on $50+ MRC,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,31-12-2024 23:59:59,0,15,Reusable,$150 SERVICE CREDIT ($10X15 MOS.) W/ AAL ON $50+ MRC,No,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,Credit: $10 off/mo. x 15 months,,,,AMOUNT,15,Get a $10/month credit for 15 months on select $50+ plans
$360 Service Credit Offer - with MyTab ($15 x 24mo),,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),30-01-2020 00:00:00,30-09-2020 23:59:59,1,24,No,$360 SERVICE CREDIT OFFER - WITH MYTAB ($15 X 24MO),No,No,Service,30-09-2020 23:59:59,Marketing,Rate Plan Discount Promo,Credit: $15 off/mo. x 24 months,,,,AMOUNT,15,$15/month credit x 24 mo with select phones and plans(credits start on 2nd bill)
$360 Service Credit - HWU ($15 x 24mo),,,,,,,,,,,,,,,,,,,,Manual,Hardware Upgrade,30-01-2020 00:00:00,10-01-2023 23:59:59,1,24,No,HWU SC 360,No,No,Service,01-04-2023 23:59:59,Marketing,Rate Plan Discount Promo,Credit: $15 off/mo. x 24 months,,,,AMOUNT,15,$15/month credit x 24 mo with select phones and plans(credits start on 2nd bill)
Bonus 5 GB Freedom Data X 12 months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,25-03-2024 23:59:59,0,12,No,BONUS 5 GB FREEDOM DATA X 12 MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,5 GB Bonus Freedom Network Data for 12 months,,,,AMOUNT,5120,5 GB Bonus Freedom Network Data for 12 months (Excl. $50/40GB plan)
Bonus 5 GB Freedom Data X 24months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,25-03-2024 23:59:59,0,24,No,BONUS 5 GB FREEDOM DATA X 24MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,5 GB Bonus Freedom Network Data for 24 months,,,,AMOUNT,5120,5 GB Bonus Freedom Network Data for 24 months (Excl. $50/40GB plan)
$240 Multiline Offer - 2+ New Lines Required,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-09-2019 00:00:00,31-03-2020 23:59:59,0,1,No,$240 MULTILINE OFFER - 2+ NEW LINES REQUIRED,No,No,Service,01-06-2020 23:59:59,Marketing,,,,,,AMOUNT,0,$10 off x 24 mo. with 2+ $60-$75 before Digital Discount plans (starts 2nd bill)
$360 Multiline Offer - 2+ New Lines Required,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),06-02-2020 00:00:00,31-03-2020 23:59:59,0,1,No,$360 MULTILINE OFFER - 2+ NEW LINES REQUIRED,No,No,Service,01-06-2020 23:59:59,Marketing,,,,,,AMOUNT,0,$15 off x24 mo with 2+ $80 and up before Digital Discount plans(starts 2nd bill)
20D $20 Off x 24mo $60+,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),14-02-2020 00:00:00,20-01-2022 23:59:59,1,24,No,20D $20 OFF X 24MO $60+,Yes,No,Service,01-04-2022 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $20 off/mo. x 24months,,,,AMOUNT,20,Get $20 off your monthly rate plan for 24 months (credit start on 2nd bill)
$240 Multiline Offer - 2+ New Lines Required (Auto Apply),,,,,,,,,,,,,,,,,,,,Auto,Multiple Lines (Account Level),13-02-2020 00:00:00,31-03-2020 23:59:59,1,24,No,$240 MULTILINE OFFER - 2+ NEW LINES REQUIRED (AUTO APPLY),No,No,Service,01-06-2020 23:59:59,Marketing,Rate Plan Discount Promo,$10 off x 24 mo. with 2+ $60-$75 before Digital Discount plans (starts 2nd bill),,,,AMOUNT,10,$10 off x 24 mo. with 2+ $60-$75 before Digital Discount plans (starts 2nd bill)
$360 Multiline Offer - 2+ New Lines Required (Auto Apply),,,,,,,,,,,,,,,,,,,,Auto,Multiple Lines (Account Level),13-02-2020 00:00:00,31-03-2020 23:59:59,1,24,No,$360 MULTILINE OFFER - 2+ NEW LINES REQUIRED (AUTO APPLY),No,No,Service,01-06-2020 23:59:59,Marketing,Rate Plan Discount Promo,$15 off x 24 mo. with 2+ $80+ before Digital Discount plans (starts 2nd bill),,,,AMOUNT,15,$15 off x 24 mo. with 2+ $80+ before Digital Discount plans (starts 2nd bill)
Bonus 10 GB Freedom Data X 12 months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,25-03-2024 23:59:59,0,12,No,BONUS 10 GB FREEDOM DATA X 12 MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,10 GB Bonus Freedom Network Data for 12 months,,,,AMOUNT,10240,10 GB Bonus Freedom Network Data for 12 months (Excl. $50/40GB plan)
Bonus 10 GB Freedom Data X 24 months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,25-03-2024 23:59:59,0,24,No,BONUS 10 GB FREEDOM DATA X 24 MONTHS,No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,10 GB Bonus Freedom Network Data for 24 months,,,,AMOUNT,10240,10 GB Bonus Freedom Network Data for 24 months (Excl. $50/40GB plan)
CBM Postpaid $30 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $30 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $30),,,,AMOUNT,30,Postpaid one-month service credit on  $30 postpaid plan
CBM Postpaid $40 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $40 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $40),,,,AMOUNT,40,Postpaid one-month service credit on $40 postpaid plan
CBM Postpaid $45 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $45 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $45),,,,AMOUNT,45,Postpaid one-month service credit on $45 postpaid plan
CBM Postpaid $55 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $55 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $55),,,,AMOUNT,55,Postpaid one-month service credit on $55 postpaid plan
5C1 $5 Off x 12mo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),28-02-2020 00:00:00,24-07-2024 23:59:59,1,12,No,5C1 $5 OFF X 12MO,Yes,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,Credit: $5 off/mo. x 12months,,,,AMOUNT,5,Get $5 off your monthly rate plan for 12 months (credits start on 2nd bill)
CF1 Connection Fee Promo,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,27-02-2020 00:00:00,31-12-2024 23:59:59,0,1,No,CF1 CONNECTION FEE PROMO,Yes,No,Service,01-03-2025 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $20 for Connection Fee,,,,AMOUNT,20,One time fee waiver of $20 for Connection Fee
CBM Postpaid $25 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $25 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $25),,,,AMOUNT,25,Postpaid one-month service credit on $25 postpaid plan
CBM Postpaid $35 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $35 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $35),,,,AMOUNT,35,Postpaid one-month service credit on $35 postpaid plan
CBM Postpaid $65 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $65 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $65),,,,AMOUNT,65,Postpaid one-month service credit on $65 postpaid plan
CBM Postpaid $50 Service Credit,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),23-01-2020 00:00:00,31-12-2022 23:59:59,0,1,No,CBM POSTPAID $50 SERVICE CREDIT,No,No,Service,01-03-2023 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Postpaid credit (one month - up to $50),,,,AMOUNT,50,Postpaid one-month service credit on $50 postpaid plan
500MB Freedom Nationwide Data Free x 24 mo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),26-09-2019 00:00:00,26-07-2023 23:59:59,0,24,No,500MB FREEDOM NATIONWIDE DATA FREE X 24 MO,No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get the 500MB Freedom Nationwide Data free for 24 months,,,,AMOUNT,500,Get the 500MB Freedom Nationwide Data free for 24 months
Promo: $20 Connection Fee Waiver Prepaid,,,,,,,,,,,,,,,,,,,,Manual,Connection Fee,10-03-2020 00:00:00,07-06-2020 23:59:59,0,1,No,PROMO: $20 CONNECTION FEE WAIVER PREPAID,No,No,Service,07-09-2020 23:59:59,Marketing,Connection Fee Waiver,One time fee waiver of $20 for Connection Fee,,,,AMOUNT,20,One time fee waiver of $20 for Connection Fee
Goodwill 2GB Freedom Data (30 days) FS,,,,,,,,,,,,,,,,,,,,Manual,N/A,17-03-2020 00:00:00,31-12-2020 23:59:59,0,1,Reusable,GOODWILL 2GB FREEDOM DATA (30 DAYS) FS,No,No,Data Policy,31-12-2020 23:59:59,Marketing,Goodwill Freedom Data,Get 2GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,2048,Get 2GB of Fast LTE Freedom Data to use above your monthly plan data amount
Goodwill 2GB Freedom Data (30 days),,,,,,,,,,,,,,,,,,,,Manual,N/A,17-03-2020 00:00:00,31-12-2020 23:59:59,0,1,Reusable,GOODWILL 2GB FREEDOM DATA (30 DAYS),No,No,Data Policy,31-12-2020 23:59:59,Marketing,Goodwill Freedom Data,Get 2GB of Fast LTE Freedom Data to use above your monthly plan data amount,,,,AMOUNT,2048,Get 2GB of Fast LTE Freedom Data to use above your monthly plan data amount
$100 Service Credit ($10 for 10 mo),,,,,,,,,,,,,,,,,,,,Auto,Hardware Upgrade,25-03-2020 00:00:00,31-12-2024 23:59:59,0,10,Reusable,$100 SERVICE CREDIT ($10 FOR 10 MO),No,No,Service,01-03-2025 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Credit: $10 off/mo. x 10 months,,,,AMOUNT,10,Get a $10/month credit for 10 months
Bonus 750MB Freedom Network Data and 900 Minutes Talk Promo,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),15-04-2020 00:00:00,28-02-2021 23:59:59,0,1,No,BONUS 750MB FREEDOM NETWORK DATA AND 900 MINUTES TALK PROMO,No,No,Service,01-05-2021 23:59:59,Marketing,,(Extra 750MB data + 900 min. talk/mo. with select plans; max. 1 promo per account),,,,AMOUNT,0,Extra 750MB data + 900 min. talk/mo. with select plans; max. 1 promo per account
Bonus 750MB Freedom Network Data Promo(AUTO APPLY),,,,,,,,,,,,,,,,,,,,Auto,Multiple Lines (Account Level),15-04-2020 00:00:00,28-02-2021 23:59:59,0,999,No,BONUS 750MB FREEDOM NETWORK DATA PROMO(AUTO APPLY),No,No,Data Policy,25-07-2024 23:59:59,Marketing,Additional Bonus Data,Get an extra 750MB/mo. of Fast LTE Freedom Network data with select rate plans,,,,AMOUNT,750,Get an extra 750MB/mo. of Fast LTE Freedom Network data with select rate plans
25% off for 3 months,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),20-04-2020 00:00:00,20-04-2020 23:59:59,0,4,No,25% OFF FOR 3 MONTHS,No,No,Service,31-12-2022 23:59:59,Customer Base Offer,Rate Plan Discount Promo,Get 25% off your rate plan for 3 months,,,,PERCENTAGE,100,Get 25% off your rate plan for 3 months
1 GB Freedom Nationwide Bonus data(FS),,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),25-03-2020 00:00:00,25-07-2024 23:59:59,0,999,No,1 GB FREEDOM NATIONWIDE BONUS DATA(FS),No,No,Data Policy,25-07-2024 23:59:59,Customer Base Offer,Additional Bonus Data,Get an additional 1GB of Fast LTE Freedom Nationwide network data each month,,,,AMOUNT,1024,Get an additional 1GB of Fast LTE Freedom Nationwide network data each month
Bonus 900 Mins Talk on Freedom Network Promo(AUTO APPLY),,,,,,,,,,,,,,,,,,,,Auto,Multiple Lines (Account Level),15-04-2020 00:00:00,28-02-2021 23:59:59,0,999,No,BONUS 900 MINS TALK ON FREEDOM NETWORK PROMO(AUTO APPLY),No,No,Service,30-09-2021 23:59:59,Marketing,Additional Bonus Talk Minutes,Get an extra 900mins/mo. of Talk on Freedom Network with select rate plans,,,,AMOUNT,0,Get an extra 900mins/mo. of Talk on Freedom Network with select rate plans
Promo Apple Watch - 3 Months Free,,,,,,,,,,,,,,,,,,,,Manual,New Line (New or Existing),10-06-2020 00:00:00,31-12-2024 23:59:59,0,3,No,PROMO APPLE WATCH - 3 MONTHS FREE,No,No,Service,01-03-2025 23:59:59,Marketing,Rate Plan Discount Promo,Apple Watch 3 Months Free ($10 off for 3 months),,,,AMOUNT,10,Apple Watch 3 Months Free ($10 off for 3 months)
