Order Sequence,Access Entity,CB Profile,Campaign,,,,,,,,,,,,,,,,,Maintenance Type,Agent,,,,,,,,,,,,,,,,,,,Description
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,5GB Big Binge Bonus Data - Pay Before,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,5GB Big Binge Bonus Data - Pay Before,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,5GB Big Binge Bonus Data - Pay Before,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,10GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,30GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,40GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,15GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,30GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,40GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,100GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,15GB Big Binge Bonus Data - Pay After BYOP,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_HD_QQ,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_RTS_UP,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_BACK_OFFICE,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,50GB Big Binge Bonus Data - with MyTab,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_L2TECH,Friends of Freedom 25%,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CUSTOMER_CARE,Friends of Freedom 25%,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_BO,Friends of Freedom 25%,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Friends of Freedom 25%,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Bring Your Own Phone $120,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Bring Your Own Phone $120,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_DEDICATED_BO,Bring Your Own Phone $120,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_CC,Bring Your Own Phone $120,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_BACK_OFFICE,Bring Your Own Phone $120,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CUSTOMER_CARE,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_DEDICATED_BO,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_DEDICATED_CC,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_BACK_OFFICE,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_BO,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_L2TECH,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_QQTL,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_SUPERUSER,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_UPALL,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CC_WBO,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CUSTOMER_CARE,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_BO,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_DEDICATED_CC,$120 in Service Credits ($10 x 12 mo) -Pay After $50+ plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CC_HD_QQ,Bring Your Own Phone $60 Pay After,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_CC_BO,Loyalty Credit $10 for 12 months,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_ESCALATION,Loyalty Credit $10 for 12 months,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_QQTL,Loyalty Credit $10 for 12 months,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_DEDICATED_BO,Loyalty Credit $10 for 12 months,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_HD_QQ,Loyalty Credit $10 for 12 months,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_RTS_UP,FNF - 35% Off $60+ Plans,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_RTS_UP,Digital Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_RTS_UP,SHD-$200 BYOP Credits,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_DEDICATED_BO,$5 Below MRC credit,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_DEDICATED_CC,$5 Below MRC credit,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_BACK_OFFICE,$5 Below MRC credit,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_L2TECH,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_QQTL,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_SUPERUSER,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_UPALL,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_WBO,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CUSTOMER_CARE,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_DEDICATED_BO,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_CC,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_BACK_OFFICE,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_HD_QQ,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,10B $10 off Promo 60 8GB,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_L2TECH,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_QQTL,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_SUPERUSER,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_UPALL,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_WBO,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CUSTOMER_CARE,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_DEDICATED_BO,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_CC,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_BACK_OFFICE,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_HD_QQ,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Bring Your Own Phone $60 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_L2TECH,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_QQTL,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_SUPERUSER,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_UPALL,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_WBO,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CUSTOMER_CARE,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_DEDICATED_BO,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_CC,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_BACK_OFFICE,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_HD_QQ,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Bring Your Own Phone $60 Prepaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_L2TECH,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_QQTL,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_SUPERUSER,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_UPALL,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_WBO,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CUSTOMER_CARE,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_DEDICATED_BO,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_DEDICATED_CC,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_BACK_OFFICE,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_HD_QQ,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,Bring Your Own Phone $120 Postpaid,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
